**ACTUATORS**
Actuator,Zone,Outdoor Air Wind Direction,PLENUM-1,[degree]
Actuator,Zone,Outdoor Air Drybulb Temperature,SPACE1-1,[C]
Actuator,Zone,Outdoor Air Wetbulb Temperature,SPACE1-1,[C]
Actuator,Zone,Outdoor Air Wind Speed,SPACE1-1,[m/s]
Actuator,Zone,Outdoor Air Wind Direction,SPACE1-1,[degree]
Actuator,Zone,Outdoor Air Drybulb Temperature,SPACE2-1,[C]
Actuator,Zone,Outdoor Air Wetbulb Temperature,SPACE2-1,[C]
Actuator,Zone,Outdoor Air Wind Speed,SPACE2-1,[m/s]
Actuator,Zone,Outdoor Air Wind Direction,SPACE2-1,[degree]
Actuator,Zone,Outdoor Air Drybulb Temperature,SPACE3-1,[C]
Actuator,Zone,Outdoor Air Wetbulb Temperature,SPACE3-1,[C]
Actuator,Zone,Outdoor Air Wind Speed,SPACE3-1,[m/s]
Actuator,Zone,Outdoor Air Wind Direction,SPACE3-1,[degree]
Actuator,Zone,Outdoor Air Drybulb Temperature,SPACE4-1,[C]
Actuator,Zone,Outdoor Air Wetbulb Temperature,SPACE4-1,[C]
Actuator,Zone,Outdoor Air Wind Speed,SPACE4-1,[m/s]
Actuator,Zone,Outdoor Air Wind Direction,SPACE4-1,[degree]
Actuator,Zone,Outdoor Air Drybulb Temperature,SPACE5-1,[C]
Actuator,Zone,Outdoor Air Wetbulb Temperature,SPACE5-1,[C]
Actuator,Zone,Outdoor Air Wind Speed,SPACE5-1,[m/s]
Actuator,Zone,Outdoor Air Wind Direction,SPACE5-1,[degree]
Actuator,Zone Infiltration,Air Exchange Flow Rate,SPACE1-1 INFIL 1,[m3/s]
Actuator,Zone Infiltration,Air Exchange Flow Rate,SPACE2-1 INFIL 1,[m3/s]
Actuator,Zone Infiltration,Air Exchange Flow Rate,SPACE3-1 INFIL 1,[m3/s]
Actuator,Zone Infiltration,Air Exchange Flow Rate,SPACE4-1 INFIL 1,[m3/s]
Actuator,Zone Infiltration,Air Exchange Flow Rate,SPACE5-1 INFIL 1,[m3/s]
Actuator,Sizing:Zone,Zone Design Heating Air Mass Flow Rate,SPACE1-1,[kg/s]
Actuator,Sizing:Zone,Zone Design Cooling Air Mass Flow Rate,SPACE1-1,[kg/s]
Actuator,Sizing:Zone,Zone Design Heating Load,SPACE1-1,[W]
Actuator,Sizing:Zone,Zone Design Cooling Load,SPACE1-1,[W]
Actuator,Sizing:Zone,Zone Design Heating Vol Flow,SPACE1-1,[m3/s]
Actuator,Sizing:Zone,Zone Design Cooling Vol Flow,SPACE1-1,[m3/s]
Actuator,Sizing:Zone,Zone Design Heating Air Mass Flow Rate,SPACE2-1,[kg/s]
Actuator,Sizing:Zone,Zone Design Cooling Air Mass Flow Rate,SPACE2-1,[kg/s]
Actuator,Sizing:Zone,Zone Design Heating Load,SPACE2-1,[W]
Actuator,Sizing:Zone,Zone Design Cooling Load,SPACE2-1,[W]
Actuator,Sizing:Zone,Zone Design Heating Vol Flow,SPACE2-1,[m3/s]
Actuator,Sizing:Zone,Zone Design Cooling Vol Flow,SPACE2-1,[m3/s]
Actuator,Sizing:Zone,Zone Design Heating Air Mass Flow Rate,SPACE3-1,[kg/s]
Actuator,Sizing:Zone,Zone Design Cooling Air Mass Flow Rate,SPACE3-1,[kg/s]
Actuator,Sizing:Zone,Zone Design Heating Load,SPACE3-1,[W]
Actuator,Sizing:Zone,Zone Design Cooling Load,SPACE3-1,[W]
