telemetry_id,run_id,timestamp,simulation_timestamp,timestep_key,environment,outdoor_temperature_c,facility_demand_kw,timestep_electricity_kwh,cumulative_electricity_kwh,hvac_electricity_kwh,heating_setpoint_c,cooling_setpoint_c
2212,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:03.024193Z,1986-07-21T06:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=06|m=30|step=02,3,20.549999999999997,0.475,0.11875,1043.9582194414381,0.0,17.0,27.0
2213,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:03.147562Z,1986-07-21T06:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=06|m=45|step=03,3,21.125,0.475,0.11875,1044.0769694414382,0.0,17.0,27.0
2214,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:03.249973Z,1986-07-21T07:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=06|m=60|step=04,3,21.7,0.6497097473484348,0.13330914561236956,1044.2102785870507,0.014559145612369564,17.0,27.0
2215,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:03.386601Z,1986-07-21T07:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=07|m=15|step=01,3,22.099999999999998,0.7165225683333644,0.1791306420833411,1044.389409229134,0.060380642083341096,17.0,27.0
2216,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:18.337086Z,1986-07-21T07:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=07|m=30|step=02,3,22.5,0.7003416139422439,0.175085403485561,1044.5644946326195,0.05633540348556098,17.0,27.0
2217,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:18.449792Z,1986-07-21T07:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=07|m=45|step=03,3,22.900000000000002,0.7844389397579883,0.19610973493949707,1044.760604367559,0.07735973493949704,17.0,27.0
2218,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:18.562621Z,1986-07-21T08:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=07|m=60|step=04,3,23.3,0.8199601159897684,0.2049900289974421,1044.9655943965563,0.08624002899744208,17.0,27.0
2219,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:18.670654Z,1986-07-21T08:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=08|m=15|step=01,3,23.575000000000003,9.898979318899341,2.472400073427726,1047.437994469984,0.2849000734277259,17.0,27.0
2220,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:34.321628Z,1986-07-21T08:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=08|m=30|step=02,3,23.85,11.445184203407996,2.8698666520898035,1050.3078611220737,0.6823666520898035,19.0,26.0
2221,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:34.439511Z,1986-07-21T08:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=08|m=45|step=03,3,24.124999999999996,11.933443484124812,2.9980002139198945,1053.3058613359935,0.8105002139198951,19.0,26.0
2222,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:34.553583Z,1986-07-21T09:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=08|m=60|step=04,3,24.4,12.139716086761318,3.0336293277552073,1056.3394906637488,0.8461293277552074,19.0,26.0
2223,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:34.667266Z,1986-07-21T09:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=09|m=15|step=01,3,24.824999999999996,16.199766892930896,4.051165023268521,1060.3906556870174,1.14491502326852,19.0,26.0
2224,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:48.982064Z,1986-07-21T09:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=09|m=30|step=02,3,25.25,17.817527399332327,4.542014250652805,1064.9326699376702,1.6357642506528056,19.0,25.0
2225,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:49.117990Z,1986-07-21T09:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=09|m=45|step=03,3,25.675000000000004,18.014757664539555,4.423804924101842,1069.356474861772,1.517554924101842,19.0,25.0
2226,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:49.240304Z,1986-07-21T10:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=09|m=60|step=04,3,26.1,17.747879003456053,4.449043670160673,1073.8055185319326,1.542793670160673,19.0,25.0
2227,agent-20260726T130255Z-65de6a32,2026-07-26T13:36:49.369327Z,1986-07-21T10:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=10|m=15|step=01,3,26.1,18.105565414181793,4.533194648030365,1078.338713179963,1.5331946480303646,19.0,25.0
2228,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:03.830341Z,1986-07-21T10:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=10|m=30|step=02,3,26.1,19.531121312443858,5.002912933952259,1083.3416261139153,2.0029129339522584,19.0,24.0
2229,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:03.956461Z,1986-07-21T10:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=10|m=45|step=03,3,26.1,19.71478393447875,4.865243944273542,1088.2068700581888,1.8652439442735413,19.0,24.0
2230,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:04.058511Z,1986-07-21T11:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=10|m=60|step=04,3,26.1,19.35056057211169,4.849469691273057,1093.0563397494618,1.8494696912730575,19.0,24.0
2231,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:04.175042Z,1986-07-21T11:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=11|m=15|step=01,3,26.525000000000002,18.619563373662622,4.660966024227569,1097.7173057736893,1.7547160242275683,19.0,24.0
2232,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:18.626873Z,1986-07-21T11:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=11|m=30|step=02,3,26.950000000000003,19.98522694625274,5.174373437943936,1102.8916792116333,2.268123437943937,19.0,23.0
2233,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:18.762080Z,1986-07-21T11:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=11|m=45|step=03,3,27.375,20.552291140582515,5.098769945290724,1107.9904491569241,2.192519945290724,19.0,23.0
2234,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:18.864593Z,1986-07-21T12:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=11|m=60|step=04,3,27.8,20.326954481390903,5.091737693515201,1113.0821868504393,2.185487693515201,19.0,23.0
2235,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:18.973936Z,1986-07-21T12:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=12|m=15|step=01,3,27.8,18.272791839309576,4.573229277946818,1117.6554161283862,1.948229277946818,19.0,23.0
2236,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:33.432791Z,1986-07-21T12:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=12|m=30|step=02,3,27.8,18.112137840768625,4.528034460192156,1122.1834505885784,1.903034460192156,19.0,23.0
2237,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:33.545218Z,1986-07-21T12:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=12|m=45|step=03,3,27.8,17.990861288005295,4.497715322001324,1126.6811659105797,1.872715322001323,19.0,23.0
2238,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:33.654334Z,1986-07-21T13:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=12|m=60|step=04,3,27.8,17.90061492705871,4.475153731764678,1131.1563196423444,1.8501537317646777,19.0,23.0
2239,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:33.749427Z,1986-07-21T13:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=13|m=15|step=01,3,27.8,19.27133731586293,4.817834328965732,1135.9741539713102,2.0053343289657324,19.0,23.0
2240,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:48.227630Z,1986-07-21T13:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=13|m=30|step=02,3,27.8,19.300769192030387,4.825192298007597,1140.7993462693178,2.0126922980075967,19.0,23.0
2241,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:48.360038Z,1986-07-21T13:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=13|m=45|step=03,3,27.8,19.334858160780314,4.8337145401950785,1145.633060809513,2.021214540195078,19.0,23.0
2242,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:48.483303Z,1986-07-21T14:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=13|m=60|step=04,3,27.8,19.370771519056085,4.842692879764022,1150.4757536892769,2.0301928797640207,19.0,23.0
2243,agent-20260726T130255Z-65de6a32,2026-07-26T13:37:48.602491Z,1986-07-21T14:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=14|m=15|step=01,3,27.25,19.66717943290034,4.916794858225084,1155.392548547502,2.041794858225084,19.0,23.0
2244,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:03.008944Z,1986-07-21T14:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=14|m=30|step=02,3,26.700000000000003,19.509317156307993,4.8773292890769975,1160.2698778365789,2.002329289076998,19.0,23.0
2245,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:03.121426Z,1986-07-21T14:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=14|m=45|step=03,3,26.150000000000002,19.31711477539758,4.829278693849396,1165.0991565304282,1.9542786938493957,19.0,23.0
2246,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:03.237064Z,1986-07-21T15:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=14|m=60|step=04,3,25.6,19.099577778684885,4.774894444671221,1169.8740509750994,1.8998944446712216,19.0,23.0
2247,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:03.333740Z,1986-07-21T15:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=15|m=15|step=01,3,25.450000000000003,18.350447339401963,4.587611834850491,1174.46166280995,1.8376118348504906,19.0,23.0
2248,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:17.982129Z,1986-07-21T15:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=15|m=30|step=02,3,25.3,18.25547899382304,4.563869748455759,1179.0255325584058,1.81386974845576,19.0,23.0
2249,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:18.098490Z,1986-07-21T15:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=15|m=45|step=03,3,25.15,18.12468363534644,4.53117090883661,1183.5567034672424,1.7811709088366097,19.0,23.0
2250,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:18.209776Z,1986-07-21T16:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=15|m=60|step=04,3,25.0,17.972926121147545,4.493231530286886,1188.0499349975294,1.7432315302868866,19.0,23.0
2251,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:18.321422Z,1986-07-21T16:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=16|m=15|step=01,3,24.3,16.53540411544475,4.133851028861187,1192.1837860263906,1.6338510288611872,19.0,23.0
2252,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:32.753766Z,1986-07-21T16:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=16|m=30|step=02,3,23.6,16.39019501933663,4.0975487548341585,1196.2813347812248,1.597548754834158,19.0,23.0
2253,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:32.868572Z,1986-07-21T16:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=16|m=45|step=03,3,22.9,16.30350626108347,4.0758765652708675,1200.3572113464957,1.5758765652708673,19.0,23.0
2254,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:32.963341Z,1986-07-21T17:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=16|m=60|step=04,3,22.2,16.222406245408624,4.055601561352156,1204.4128129078479,1.5556015613521554,19.0,23.0
2255,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:33.064330Z,1986-07-21T17:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=17|m=15|step=01,3,22.075,16.109234166737348,4.027308541684337,1208.4401214495322,1.5273085416843366,19.0,23.0
2256,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:47.601216Z,1986-07-21T17:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=17|m=30|step=02,3,21.95,15.998180969243192,3.999545242310798,1212.439666691843,1.4995452423107978,19.0,23.0
2257,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:47.740257Z,1986-07-21T17:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=17|m=45|step=03,3,21.825,15.909524308124277,3.9773810770310694,1216.4170477688742,1.477381077031069,19.0,23.0
2258,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:47.846233Z,1986-07-21T18:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=17|m=60|step=04,3,21.7,15.833496821436052,3.958374205359013,1220.3754219742332,1.458374205359013,19.0,23.0
2259,agent-20260726T130255Z-65de6a32,2026-07-26T13:38:47.944205Z,1986-07-21T18:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=18|m=15|step=01,3,21.974999999999998,10.310614379453847,2.577653594863462,1222.9530755690967,1.0776535948634618,19.0,23.0
2260,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:02.494153Z,1986-07-21T18:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=18|m=30|step=02,3,22.25,10.136435969295169,2.5341089923237923,1225.4871845614205,1.0341089923237927,19.0,23.0
2261,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:02.638834Z,1986-07-21T18:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=18|m=45|step=03,3,22.525000000000002,9.986006653180107,2.4965016632950268,1227.9836862247155,0.996501663295027,19.0,23.0
2262,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:02.775718Z,1986-07-21T19:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=18|m=60|step=04,3,22.8,9.814611228923566,2.4536528072308914,1230.4373390319463,0.9536528072308914,19.0,23.0
2263,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:02.906682Z,1986-07-21T19:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=19|m=15|step=01,3,22.650000000000002,7.33884019873589,1.8347100496839728,1232.2720490816303,0.7097100496839724,19.0,23.0
2264,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:17.344798Z,1986-07-21T19:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=19|m=30|step=02,3,22.5,7.076564735385617,1.769141183846404,1234.0411902654766,0.6441411838464043,19.0,23.0
2265,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:17.472230Z,1986-07-21T19:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=19|m=45|step=03,3,22.349999999999998,6.888732416126594,1.7221831040316484,1235.7633733695084,0.5971831040316484,19.0,23.0
2266,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:17.586032Z,1986-07-21T20:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=19|m=60|step=04,3,22.2,6.736202918632867,1.684050729658217,1237.4474240991665,0.5590507296582168,19.0,23.0
2267,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:17.689928Z,1986-07-21T20:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=20|m=15|step=01,3,22.075,6.628898973235145,1.6572247433087863,1239.1046488424752,0.5322247433087866,19.0,23.0
2268,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:31.949480Z,1986-07-21T20:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=20|m=30|step=02,3,21.95,6.537871514083552,1.634467878520888,1240.739116720996,0.509467878520888,19.0,23.0
2269,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:32.063140Z,1986-07-21T20:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=20|m=45|step=03,3,21.825,6.459422397422616,1.614855599355654,1242.3539723203517,0.4898555993556541,19.0,23.0
2270,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:32.169093Z,1986-07-21T21:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=20|m=60|step=04,3,21.7,6.39058945254685,1.5976473631367125,1243.9516196834884,0.47264736313671246,19.0,23.0
2271,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:32.270349Z,1986-07-21T21:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=21|m=15|step=01,3,21.7,1.9773772755721077,0.30654715944651345,1244.258166842935,0.18779715944651346,19.0,23.0
2272,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:46.799172Z,1986-07-21T21:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=21|m=30|step=02,3,21.7,0.475,0.11875,1244.376916842935,0.0,19.0,24.0
2273,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:46.910790Z,1986-07-21T21:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=21|m=45|step=03,3,21.7,0.475,0.11875,1244.4956668429352,0.0,19.0,24.0
2274,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:47.030035Z,1986-07-21T22:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=21|m=60|step=04,3,21.7,0.475,0.11875,1244.6144168429353,0.0,19.0,24.0
2275,agent-20260726T130255Z-65de6a32,2026-07-26T13:39:47.185707Z,1986-07-21T22:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=22|m=15|step=01,3,21.7,0.475,0.11875,1244.7331668429354,0.0,19.0,24.0
2276,agent-20260726T130255Z-65de6a32,2026-07-26T13:40:01.970064Z,1986-07-21T22:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=22|m=30|step=02,3,21.7,0.475,0.11875,1244.8519168429355,0.0,19.0,24.0
2277,agent-20260726T130255Z-65de6a32,2026-07-26T13:40:02.085408Z,1986-07-21T22:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=22|m=45|step=03,3,21.7,0.475,0.11875,1244.9706668429355,0.0,19.0,24.0
2278,agent-20260726T130255Z-65de6a32,2026-07-26T13:40:02.191649Z,1986-07-21T23:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=22|m=60|step=04,3,21.7,0.475,0.11875,1245.0894168429356,0.0,19.0,24.0
2279,agent-20260726T130255Z-65de6a32,2026-07-26T13:40:02.294514Z,1986-07-21T23:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=23|m=15|step=01,3,21.275,0.475,0.11875,1245.2081668429357,0.0,19.0,24.0
2280,agent-20260726T130255Z-65de6a32,2026-07-26T13:40:17.154018Z,1986-07-21T23:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=23|m=30|step=02,3,20.85,0.475,0.11875,1245.3269168429358,0.0,17.0,26.0
2281,agent-20260726T130255Z-65de6a32,2026-07-26T13:40:17.275053Z,1986-07-21T23:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=23|m=45|step=03,3,20.425,0.475,0.11875,1245.445666842936,0.0,17.0,26.0
2282,agent-20260726T130255Z-65de6a32,2026-07-26T13:40:17.383266Z,1986-07-22T00:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-21|h=23|m=60|step=04,3,20.0,0.475,0.11875,1245.564416842936,0.0,17.0,26.0
